,cycle,host biomass,virus mass,ATPM,VBOF
796,7.96,5e-06,6.555772527937575e-07,1.0,0.0164717902712
797,7.97,5e-06,6.564008423073175e-07,1.0,0.0164717902712
798,7.98,5e-06,6.572244318208775e-07,1.0,0.0164717902712
799,7.99,5e-06,6.580480213344374e-07,1.0,0.0164717902712
800,8.0,5e-06,6.588716108479974e-07,1.0,0.0164717902712
801,8.01,5e-06,6.596952003615574e-07,1.0,0.0164717902712
802,8.02,5e-06,6.605187898751173e-07,1.0,0.0164717902712
803,8.03,5e-06,6.613423793886773e-07,1.0,0.0164717902712
804,8.040000000000001,5e-06,6.621659689022373e-07,1.0,0.0164717902712
805,8.05,5e-06,6.629895584157972e-07,1.0,0.0164717902712
806,8.06,5e-06,6.638131479293572e-07,1.0,0.0164717902712
807,8.07,5e-06,6.646367374429172e-07,1.0,0.0164717902712
808,8.08,5e-06,6.654603269564771e-07,1.0,0.0164717902712
809,8.09,5e-06,6.662839164700371e-07,1.0,0.0164717902712
810,8.1,5e-06,6.67107505983597e-07,1.0,0.0164717902712
811,8.11,5e-06,6.67931095497157e-07,1.0,0.0164717902712
812,8.120000000000001,5e-06,6.68754685010717e-07,1.0,0.0164717902712
813,8.13,5e-06,6.69578274524277e-07,1.0,0.0164717902712
814,8.14,5e-06,6.704018640378369e-07,1.0,0.0164717902712
815,8.15,5e-06,6.712254535513969e-07,1.0,0.0164717902712
816,8.16,5e-06,6.720490430649568e-07,1.0,0.0164717902712
817,8.17,5e-06,6.728726325785168e-07,1.0,0.0164717902712
818,8.18,5e-06,6.736962220920768e-07,1.0,0.0164717902712
819,8.19,5e-06,6.745198116056367e-07,1.0,0.0164717902712
820,8.2,5e-06,6.753434011191967e-07,1.0,0.0164717902712
821,8.21,5e-06,6.761669906327567e-07,1.0,0.0164717902712
822,8.22,5e-06,6.769905801463166e-07,1.0,0.0164717902712
823,8.23,5e-06,6.778141696598766e-07,1.0,0.0164717902712
824,8.24,5e-06,6.786377591734366e-07,1.0,0.0164717902712
825,8.25,5e-06,6.794613486869965e-07,1.0,0.0164717902712
826,8.26,5e-06,6.802849382005565e-07,1.0,0.0164717902712
827,8.27,5e-06,6.811085277141165e-07,1.0,0.0164717902712
828,8.28,5e-06,6.819321172276764e-07,1.0,0.0164717902712
829,8.290000000000001,5e-06,6.827557067412364e-07,1.0,0.0164717902712
830,8.3,5e-06,6.835792962547964e-07,1.0,0.0164717902712
831,8.31,5e-06,6.844028857683563e-07,1.0,0.0164717902712
832,8.32,5e-06,6.852264752819163e-07,1.0,0.0164717902712
833,8.33,5e-06,6.860500647954763e-07,1.0,0.0164717902712
834,8.34,5e-06,6.868736543090362e-07,1.0,0.0164717902712
835,8.35,5e-06,6.876972438225962e-07,1.0,0.0164717902712
836,8.36,5e-06,6.885208333361562e-07,1.0,0.0164717902712
837,8.370000000000001,5e-06,6.893444228497161e-07,1.0,0.0164717902712
838,8.38,5e-06,6.901680123632761e-07,1.0,0.0164717902712
839,8.39,5e-06,6.909916018768361e-07,1.0,0.0164717902712
840,8.4,5e-06,6.91815191390396e-07,1.0,0.0164717902712
841,8.41,5e-06,6.92638780903956e-07,1.0,0.0164717902712
842,8.42,5e-06,6.93462370417516e-07,1.0,0.0164717902712
843,8.43,5e-06,6.942859599310759e-07,1.0,0.0164717902712
844,8.44,5e-06,6.951095494446359e-07,1.0,0.0164717902712
845,8.45,5e-06,6.959331389581959e-07,1.0,0.0164717902712
846,8.46,5e-06,6.967567284717558e-07,1.0,0.0164717902712
847,8.47,5e-06,6.975803179853158e-07,1.0,0.0164717902712
848,8.48,5e-06,6.984039074988758e-07,1.0,0.0164717902712
849,8.49,5e-06,6.992274970124357e-07,1.0,0.0164717902712
850,8.5,5e-06,7.000510865259957e-07,1.0,0.0164717902712
851,8.51,5e-06,7.008746760395557e-07,1.0,0.0164717902712
852,8.52,5e-06,7.016982655531156e-07,1.0,0.0164717902712
853,8.53,5e-06,7.025218550666756e-07,1.0,0.0164717902712
854,8.540000000000001,5e-06,7.033454445802356e-07,1.0,0.0164717902712
855,8.55,5e-06,7.041690340937955e-07,1.0,0.0164717902712
856,8.56,5e-06,7.049926236073555e-07,1.0,0.0164717902712
857,8.57,5e-06,7.058162131209155e-07,1.0,0.0164717902712
858,8.58,5e-06,7.066398026344754e-07,1.0,0.0164717902712
859,8.59,5e-06,7.074633921480354e-07,1.0,0.0164717902712
860,8.6,5e-06,7.082869816615954e-07,1.0,0.0164717902712
861,8.61,5e-06,7.091105711751553e-07,1.0,0.0164717902712
862,8.620000000000001,5e-06,7.099341606887153e-07,1.0,0.0164717902712
863,8.63,5e-06,7.107577502022753e-07,1.0,0.0164717902712
864,8.64,5e-06,7.115813397158352e-07,1.0,0.0164717902712
865,8.65,5e-06,7.124049292293952e-07,1.0,0.0164717902712
866,8.66,5e-06,7.132285187429552e-07,1.0,0.0164717902712
867,8.67,5e-06,7.140521082565151e-07,1.0,0.0164717902712
868,8.68,5e-06,7.148756977700751e-07,1.0,0.0164717902712
869,8.69,5e-06,7.156992872836351e-07,1.0,0.0164717902712
870,8.700000000000001,5e-06,7.16522876797195e-07,1.0,0.0164717902712
871,8.71,5e-06,7.17346466310755e-07,1.0,0.0164717902712
872,8.72,5e-06,7.18170055824315e-07,1.0,0.0164717902712
873,8.73,5e-06,7.189936453378749e-07,1.0,0.0164717902712
874,8.74,5e-06,7.198172348514349e-07,1.0,0.0164717902712
875,8.75,5e-06,7.206408243649949e-07,1.0,0.0164717902712
876,8.76,5e-06,7.214644138785548e-07,1.0,0.0164717902712
877,8.77,5e-06,7.222880033921148e-07,1.0,0.0164717902712
878,8.78,5e-06,7.231115929056748e-07,1.0,0.0164717902712
879,8.790000000000001,5e-06,7.239351824192347e-07,1.0,0.0164717902712
880,8.8,5e-06,7.247587719327947e-07,1.0,0.0164717902712
881,8.81,5e-06,7.255823614463547e-07,1.0,0.0164717902712
882,8.82,5e-06,7.264059509599146e-07,1.0,0.0164717902712
883,8.83,5e-06,7.272295404734746e-07,1.0,0.0164717902712
884,8.84,5e-06,7.280531299870346e-07,1.0,0.0164717902712
885,8.85,5e-06,7.288767195005945e-07,1.0,0.0164717902712
886,8.86,5e-06,7.297003090141545e-07,1.0,0.0164717902712
887,8.870000000000001,5e-06,7.305238985277145e-07,1.0,0.0164717902712
888,8.88,5e-06,7.313474880412744e-07,1.0,0.0164717902712
889,8.89,5e-06,7.321710775548344e-07,1.0,0.0164717902712
890,8.9,5e-06,7.329946670683944e-07,1.0,0.0164717902712
891,8.91,5e-06,7.338182565819543e-07,1.0,0.0164717902712
892,8.92,5e-06,7.346418460955143e-07,1.0,0.0164717902712
893,8.93,5e-06,7.354654356090743e-07,1.0,0.0164717902712
894,8.94,5e-06,7.362890251226342e-07,1.0,0.0164717902712
895,8.950000000000001,5e-06,7.371126146361942e-07,1.0,0.0164717902712
896,8.96,5e-06,7.379362041497542e-07,1.0,0.0164717902712
897,8.97,5e-06,7.387597936633141e-07,1.0,0.0164717902712
898,8.98,5e-06,7.395833831768741e-07,1.0,0.0164717902712
899,8.99,5e-06,7.40406972690434e-07,1.0,0.0164717902712
900,9.0,5e-06,7.41230562203994e-07,1.0,0.0164717902712
901,9.01,5e-06,7.42054151717554e-07,1.0,0.0164717902712
902,9.02,5e-06,7.42877741231114e-07,1.0,0.0164717902712
903,9.03,5e-06,7.437013307446739e-07,1.0,0.0164717902712
904,9.040000000000001,5e-06,7.445249202582339e-07,1.0,0.0164717902712
905,9.05,5e-06,7.453485097717938e-07,1.0,0.0164717902712
906,9.06,5e-06,7.461720992853538e-07,1.0,0.0164717902712
907,9.07,5e-06,7.469956887989138e-07,1.0,0.0164717902712
908,9.08,5e-06,7.478192783124737e-07,1.0,0.0164717902712
909,9.09,5e-06,7.486428678260337e-07,1.0,0.0164717902712
910,9.1,5e-06,7.494664573395937e-07,1.0,0.0164717902712
911,9.11,5e-06,7.502900468531536e-07,1.0,0.0164717902712
912,9.120000000000001,5e-06,7.511136363667136e-07,1.0,0.0164717902712
913,9.13,5e-06,7.519372258802736e-07,1.0,0.0164717902712
914,9.14,5e-06,7.527608153938335e-07,1.0,0.0164717902712
915,9.15,5e-06,7.535844049073935e-07,1.0,0.0164717902712
916,9.16,5e-06,7.544079944209535e-07,1.0,0.0164717902712
917,9.17,5e-06,7.552315839345134e-07,1.0,0.0164717902712
918,9.18,5e-06,7.560551734480734e-07,1.0,0.0164717902712
919,9.19,5e-06,7.568787629616334e-07,1.0,0.0164717902712
920,9.200000000000001,5e-06,7.577023524751933e-07,1.0,0.0164717902712
921,9.21,5e-06,7.585259419887533e-07,1.0,0.0164717902712
922,9.22,5e-06,7.593495315023133e-07,1.0,0.0164717902712
923,9.23,5e-06,7.601731210158732e-07,1.0,0.0164717902712
924,9.24,5e-06,7.609967105294332e-07,1.0,0.0164717902712
925,9.25,5e-06,7.618203000429932e-07,1.0,0.0164717902712
926,9.26,5e-06,7.626438895565531e-07,1.0,0.0164717902712
927,9.27,5e-06,7.634674790701131e-07,1.0,0.0164717902712
928,9.28,5e-06,7.642910685836731e-07,1.0,0.0164717902712
929,9.290000000000001,5e-06,7.65114658097233e-07,1.0,0.0164717902712
930,9.3,5e-06,7.65938247610793e-07,1.0,0.0164717902712
931,9.31,5e-06,7.66761837124353e-07,1.0,0.0164717902712
932,9.32,5e-06,7.675854266379129e-07,1.0,0.0164717902712
933,9.33,5e-06,7.684090161514729e-07,1.0,0.0164717902712
934,9.34,5e-06,7.692326056650329e-07,1.0,0.0164717902712
935,9.35,5e-06,7.700561951785928e-07,1.0,0.0164717902712
936,9.36,5e-06,7.708797846921528e-07,1.0,0.0164717902712
937,9.370000000000001,5e-06,7.717033742057128e-07,1.0,0.0164717902712
938,9.38,5e-06,7.725269637192727e-07,1.0,0.0164717902712
939,9.39,5e-06,7.733505532328327e-07,1.0,0.0164717902712
940,9.4,5e-06,7.741741427463927e-07,1.0,0.0164717902712
941,9.41,5e-06,7.749977322599526e-07,1.0,0.0164717902712
942,9.42,5e-06,7.758213217735126e-07,1.0,0.0164717902712
943,9.43,5e-06,7.766449112870726e-07,1.0,0.0164717902712
944,9.44,5e-06,7.774685008006325e-07,1.0,0.0164717902712
945,9.450000000000001,5e-06,7.782920903141925e-07,1.0,0.0164717902712
946,9.46,5e-06,7.791156798277525e-07,1.0,0.0164717902712
947,9.47,5e-06,7.799392693413124e-07,1.0,0.0164717902712
948,9.48,5e-06,7.807628588548724e-07,1.0,0.0164717902712
949,9.49,5e-06,7.815864483684324e-07,1.0,0.0164717902712
950,9.5,5e-06,7.824100378819923e-07,1.0,0.0164717902712
951,9.51,5e-06,7.832336273955523e-07,1.0,0.0164717902712
952,9.52,5e-06,7.840572169091123e-07,1.0,0.0164717902712
953,9.53,5e-06,7.848808064226722e-07,1.0,0.0164717902712
954,9.540000000000001,5e-06,7.857043959362322e-07,1.0,0.0164717902712
955,9.55,5e-06,7.865279854497922e-07,1.0,0.0164717902712
956,9.56,5e-06,7.873515749633521e-07,1.0,0.0164717902712
957,9.57,5e-06,7.881751644769121e-07,1.0,0.0164717902712
958,9.58,5e-06,7.889987539904721e-07,1.0,0.0164717902712
959,9.59,5e-06,7.89822343504032e-07,1.0,0.0164717902712
960,9.6,5e-06,7.90645933017592e-07,1.0,0.0164717902712
961,9.61,5e-06,7.91469522531152e-07,1.0,0.0164717902712
962,9.620000000000001,5e-06,7.922931120447119e-07,1.0,0.0164717902712
963,9.63,5e-06,7.931167015582719e-07,1.0,0.0164717902712
964,9.64,5e-06,7.939402910718319e-07,1.0,0.0164717902712
965,9.65,5e-06,7.947638805853918e-07,1.0,0.0164717902712
966,9.66,5e-06,7.955874700989518e-07,1.0,0.0164717902712
967,9.67,5e-06,7.964110596125118e-07,1.0,0.0164717902712
968,9.68,5e-06,7.972346491260717e-07,1.0,0.0164717902712
969,9.69,5e-06,7.980582386396317e-07,1.0,0.0164717902712
970,9.700000000000001,5e-06,7.988818281531917e-07,1.0,0.0164717902712
971,9.71,5e-06,7.997054176667516e-07,1.0,0.0164717902712
972,9.72,5e-06,8.005290071803116e-07,1.0,0.0164717902712
973,9.73,5e-06,8.013525966938716e-07,1.0,0.0164717902712
974,9.74,5e-06,8.021761862074315e-07,1.0,0.0164717902712
975,9.75,5e-06,8.029997757209915e-07,1.0,0.0164717902712
976,9.76,5e-06,8.038233652345515e-07,1.0,0.0164717902712
977,9.77,5e-06,8.046469547481114e-07,1.0,0.0164717902712
978,9.78,5e-06,8.054705442616714e-07,1.0,0.0164717902712
979,9.790000000000001,5e-06,8.062941337752314e-07,1.0,0.0164717902712
980,9.8,5e-06,8.071177232887913e-07,1.0,0.0164717902712
981,9.81,5e-06,8.079413128023513e-07,1.0,0.0164717902712
982,9.82,5e-06,8.087649023159113e-07,1.0,0.0164717902712
983,9.83,5e-06,8.095884918294712e-07,1.0,0.0164717902712
984,9.84,5e-06,8.104120813430312e-07,1.0,0.0164717902712
985,9.85,5e-06,8.112356708565912e-07,1.0,0.0164717902712
986,9.86,5e-06,8.120592603701511e-07,1.0,0.0164717902712
987,9.870000000000001,5e-06,8.128828498837111e-07,1.0,0.0164717902712
988,9.88,5e-06,8.13706439397271e-07,1.0,0.0164717902712
989,9.89,5e-06,8.14530028910831e-07,1.0,0.0164717902712
990,9.9,5e-06,8.15353618424391e-07,1.0,0.0164717902712
991,9.91,5e-06,8.16177207937951e-07,1.0,0.0164717902712
992,9.92,5e-06,8.170007974515109e-07,1.0,0.0164717902712
993,9.93,5e-06,8.178243869650709e-07,1.0,0.0164717902712
994,9.94,5e-06,8.186479764786308e-07,1.0,0.0164717902712
995,9.950000000000001,5e-06,8.194715659921908e-07,1.0,0.0164717902712
996,9.96,5e-06,8.202951555057508e-07,1.0,0.0164717902712
997,9.97,5e-06,8.211187450193107e-07,1.0,0.0164717902712
998,9.98,5e-06,8.219423345328707e-07,1.0,0.0164717902712
999,9.99,5e-06,8.227659240464307e-07,1.0,0.0164717902712
1000,10.0,5e-06,8.235895135599906e-07,,
